onset	duration	sample	trial_type	response_time	stim_file	study_1	study_2	serialpos	probepos	probe_word	resp_word	correct	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
843.986	4.6	710043	STIM_ON	n/a	n/a	LEG	HOOK	2	6	HOOK	PASS	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
844.191	4.0	710146	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	LEG	HOOK	2	6	HOOK	PASS	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
849.225	0.25	712663	STUDY_ORIENT	n/a	n/a	VASE	CLIFF	3	5	CLIFF	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
850.159	4.0	713130	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	VASE	CLIFF	3	5	CLIFF	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
855.193	0.25	715646	STUDY_ORIENT	n/a	n/a	TOE	EAR	4	4	TOE	EAR	1	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
855.804	4.6	715952	STIM_ON	n/a	n/a	TOE	EAR	4	4	TOE	EAR	1	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
856.01	4.0	716055	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	TOE	EAR	4	4	TOE	EAR	1	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
861.044	0.25	718572	STUDY_ORIENT	n/a	n/a	SMOKE	SWORD	5	3	SWORD	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
861.928	4.0	719014	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SMOKE	SWORD	5	3	SWORD	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
866.962	0.25	721531	STUDY_ORIENT	n/a	n/a	SUIT	LAWN	6	2	SUIT	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
867.566	4.6	721833	STIM_ON	n/a	n/a	SUIT	LAWN	6	2	SUIT	PASS	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
867.778	4.0	721939	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SUIT	LAWN	6	2	SUIT	PASS	0	7	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
871.796	0.999	723948	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
872.795	0.017	724447	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
872.812	7.236	724455	PROB	7.21	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[5, 6, 7]	18	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
880.048	3.484	728073	PROB	3.454	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[6, 6, 5]	17	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
883.532	2.4	729815	PROB	2.37	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[4, 7, 6]	17	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
885.932	3.518	731015	PROB	3.498	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[7, 5, 7]	19	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
889.45	4.524	732774	PROB	4.524	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[2, 9, 5]	16	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
893.974	0.01	735036	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
893.984	0.0	735041	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
893.984	0.017	735041	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
894.001	0.25	735049	TEST_ORIENT	n/a	n/a	SLEEVE	SHARK	1	1	SLEEVE	SWORD	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
894.8	4.0	735449	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SLEEVE	SHARK	1	1	SLEEVE	SWORD	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
894.8	1.501	735449	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	SWORD	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
896.301	3.516	736199	REC_EVENT	1.501	n/a	SLEEVE	SHARK	1	1	SLEEVE	SWORD	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
899.817	0.017	737957	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
899.834	0.25	737966	TEST_ORIENT	n/a	n/a	SUIT	LAWN	6	2	SUIT	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
900.651	4.0	738374	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SUIT	LAWN	6	2	SUIT	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
900.652	1.221	738375	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
901.873	3.795	738985	REC_EVENT	1.221	n/a	SUIT	LAWN	6	2	SUIT	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
905.668	0.017	740883	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
905.685	0.25	740891	TEST_ORIENT	n/a	n/a	SMOKE	SWORD	5	3	SWORD	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
906.486	4.0	741292	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SMOKE	SWORD	5	3	SWORD	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
906.487	1.759	741292	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
908.246	3.25	742172	REC_EVENT	1.759	n/a	SMOKE	SWORD	5	3	SWORD	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
911.496	0.008	743796	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
911.504	0.25	743800	TEST_ORIENT	n/a	n/a	TOE	EAR	4	4	TOE	EAR	1	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
912.488	4.0	744292	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	TOE	EAR	4	4	TOE	EAR	1	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
912.488	1.564	744292	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	EAR	1	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
914.052	3.453	745074	REC_EVENT	1.564	n/a	TOE	EAR	4	4	TOE	EAR	1	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
917.505	0.017	746801	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
917.522	0.25	746809	TEST_ORIENT	n/a	n/a	VASE	CLIFF	3	5	CLIFF	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
918.455	4.0	747276	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	VASE	CLIFF	3	5	CLIFF	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
918.456	3.045	747276	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
921.501	1.964	748799	REC_EVENT	3.045	n/a	VASE	CLIFF	3	5	CLIFF	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
923.465	0.008	749781	REC_END	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
923.473	0.25	749785	TEST_ORIENT	n/a	n/a	LEG	HOOK	2	6	HOOK	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
924.306	4.0	750201	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	LEG	HOOK	2	6	HOOK	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
924.307	2.17	750202	REC_START	n/a	n/a	n/a	n/a	2	-999	n/a	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
926.477	2.839	751287	REC_EVENT	2.17	n/a	LEG	HOOK	2	6	HOOK	PASS	0	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
929.316	1.281	752706	REC_END	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	-999	7	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
930.597	10.446	753346	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
941.043	0.25	758569	STUDY_ORIENT	n/a	n/a	HORSE	COW	1	3	COW	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
941.859	4.0	758977	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	HORSE	COW	1	3	COW	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
946.893	0.25	761494	STUDY_ORIENT	n/a	n/a	MAT	SOCK	2	6	MAT	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
947.827	4.0	761961	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	MAT	SOCK	2	6	MAT	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
952.861	0.25	764478	STUDY_ORIENT	n/a	n/a	PET	YARD	3	1	PET	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
953.744	4.0	764919	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	PET	YARD	3	1	PET	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
958.762	0.25	767428	STUDY_ORIENT	n/a	n/a	PIPE	TRAY	4	4	PIPE	GOLD	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
959.646	4.0	767870	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	PIPE	TRAY	4	4	PIPE	GOLD	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
964.68	0.25	770387	STUDY_ORIENT	n/a	n/a	COIN	RAKE	5	5	COIN	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
965.564	4.0	770829	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	COIN	RAKE	5	5	COIN	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
970.582	0.25	773338	STUDY_ORIENT	n/a	n/a	PRINCE	ELF	6	2	PRINCE	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
971.366	4.0	773730	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	PRINCE	ELF	6	2	PRINCE	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
975.384	0.999	775739	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[-999, -999, -999]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
976.383	0.017	776238	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
976.4	2.984	776247	PROB	2.95	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[2, 2, 9]	13	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
979.384	3.934	777739	PROB	3.91	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[9, 3, 3]	15	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
983.318	4.55	779706	PROB	4.527	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[9, 8, 5]	22	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
987.868	4.168	781980	PROB	4.138	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[9, 5, 3]	17	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
992.036	2.251	784064	PROB	2.226	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[2, 1, 1]	4	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
994.287	6.727	785190	PROB	6.727	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[8, 7, 3]	18	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1001.014	0.007	788553	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[-999, -999, -999]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1001.021	0.0	788557	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1001.021	0.017	788557	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1001.038	0.25	788565	TEST_ORIENT	n/a	n/a	PET	YARD	3	1	PET	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1001.955	0.0	789024	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1001.955	4.0	789024	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	PET	YARD	3	1	PET	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1004.232	2.74	790162	REC_EVENT	2.277	n/a	PET	YARD	3	1	PET	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1006.972	0.017	791532	REC_END	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1006.989	0.25	791540	TEST_ORIENT	n/a	n/a	PRINCE	ELF	6	2	PRINCE	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1007.972	4.0	792032	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	PRINCE	ELF	6	2	PRINCE	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1007.973	2.58	792032	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1010.553	2.428	793322	REC_EVENT	2.58	n/a	PRINCE	ELF	6	2	PRINCE	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1012.981	0.009	794536	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1012.99	0.25	794541	TEST_ORIENT	n/a	n/a	HORSE	COW	1	3	COW	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1013.806	0.0	794949	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1013.806	4.0	794949	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	HORSE	COW	1	3	COW	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1016.214	2.61	796153	REC_EVENT	2.408	n/a	HORSE	COW	1	3	COW	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1018.824	0.016	797458	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1018.84	0.25	797466	TEST_ORIENT	n/a	n/a	PIPE	TRAY	4	4	PIPE	GOLD	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1019.757	4.0	797924	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	PIPE	TRAY	4	4	PIPE	GOLD	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1019.758	1.871	797925	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	GOLD	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1021.629	3.138	798860	REC_EVENT	1.871	n/a	PIPE	TRAY	4	4	PIPE	GOLD	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1024.767	0.008	800429	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1024.775	0.25	800433	TEST_ORIENT	n/a	n/a	COIN	RAKE	5	5	COIN	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1025.576	4.0	800833	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	COIN	RAKE	5	5	COIN	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1025.576	1.814	800833	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1027.39	3.203	801740	REC_EVENT	1.814	n/a	COIN	RAKE	5	5	COIN	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1030.593	0.016	803342	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1030.609	0.25	803350	TEST_ORIENT	n/a	n/a	MAT	SOCK	2	6	MAT	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1031.51	4.0	803800	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	MAT	SOCK	2	6	MAT	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1031.511	1.496	803801	REC_START	n/a	n/a	n/a	n/a	2	-999	n/a	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1033.007	3.513	804549	REC_EVENT	1.496	n/a	MAT	SOCK	2	6	MAT	PASS	0	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1036.52	1.862	806305	REC_END	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	-999	8	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1038.382	10.448	807236	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1048.83	0.25	812460	STUDY_ORIENT	n/a	n/a	BEAN	NAIL	1	3	NAIL	TOOTH	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1049.73	4.0	812910	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	BEAN	NAIL	1	3	NAIL	TOOTH	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1054.764	0.25	815427	STUDY_ORIENT	n/a	n/a	FOG	SOUP	2	4	FOG	PASS	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1055.51	4.6	815800	STIM_ON	n/a	n/a	FOG	SOUP	2	4	FOG	PASS	0	9	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
1055.714	4.0	815902	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	FOG	SOUP	2	4	FOG	PASS	0	9	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
1060.732	0.25	818411	STUDY_ORIENT	n/a	n/a	SPOON	ROOM	3	1	SPOON	WOOD	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1061.516	4.0	818803	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SPOON	ROOM	3	1	SPOON	WOOD	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1066.534	0.25	821311	STUDY_ORIENT	n/a	n/a	CHEEK	TOOTH	4	2	TOOTH	PASS	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1067.238	4.6	821663	STIM_ON	n/a	n/a	CHEEK	TOOTH	4	2	TOOTH	PASS	0	9	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
1067.451	4.0	821770	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	CHEEK	TOOTH	4	2	TOOTH	PASS	0	9	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
1072.485	0.25	824287	STUDY_ORIENT	n/a	n/a	WHEEL	HOLE	5	5	WHEEL	PASS	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1073.319	4.0	824704	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	WHEEL	HOLE	5	5	WHEEL	PASS	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1078.353	0.25	827221	STUDY_ORIENT	n/a	n/a	ZOO	WEED	6	6	WEED	NAIL	0	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1078.945	4.6	827517	STIM_ON	n/a	n/a	ZOO	WEED	6	6	WEED	NAIL	0	9	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
1079.153	4.0	827621	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	ZOO	WEED	6	6	WEED	NAIL	0	9	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	1	R1003P
1083.171	1.0	829629	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1084.171	0.016	830129	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1084.187	3.751	830137	PROB	3.731	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[6, 5, 6]	17	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1087.938	3.617	832013	PROB	3.596	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[5, 9, 7]	21	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1091.555	5.117	833821	PROB	5.098	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[4, 7, 8]	19	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1096.672	1.984	836380	PROB	1.957	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[3, 6, 4]	13	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1098.656	4.838	837372	PROB	4.838	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[8, 3, 6]	17	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1103.494	0.014	839790	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
1103.508	0.0	839797	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	9	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	1	R1003P
