onset	duration	sample	trial_type	response_time	stim_file	study_1	study_2	serialpos	probepos	probe_word	resp_word	correct	list	test	answer	stimulation	stim_list	stim_duration	anode_label	cathode_label	amplitude	pulse_freq	n_pulses	pulse_width	experiment	session	subject
369.344	0.017	343701	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
369.361	2.783	343709	PROB	2.75	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[5, 6, 4]	15	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
372.144	3.068	345101	PROB	3.04	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[5, 4, 2]	11	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
375.212	3.883	346635	PROB	3.859	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[2, 7, 4]	13	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
379.095	3.335	348576	PROB	3.305	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[7, 5, 3]	15	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
382.43	5.768	350244	PROB	5.737	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[9, 9, 7]	25	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
388.198	2.138	353127	PROB	2.138	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[4, 4, 1]	9	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
390.336	0.012	354196	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
390.348	0.0	354202	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
390.348	0.017	354202	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
390.365	0.25	354211	TEST_ORIENT	n/a	n/a	GEESE	YARD	3	1	YARD	PIT	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
391.114	4.6	354585	STIM_ON	n/a	n/a	GEESE	YARD	3	1	YARD	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
391.315	4.0	354686	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	GEESE	YARD	3	1	YARD	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
391.316	2.434	354686	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
393.75	2.566	355903	REC_EVENT	2.434	n/a	GEESE	YARD	3	1	YARD	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
396.316	0.017	357186	REC_END	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
396.333	0.25	357195	TEST_ORIENT	n/a	n/a	WEED	WOOD	6	2	WOOD	WEED	1	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
397.35	0.0	357703	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	WEED	1	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
397.35	4.0	357703	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	WEED	WOOD	6	2	WOOD	WEED	1	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
399.064	3.303	358560	REC_EVENT	1.714	n/a	WEED	WOOD	6	2	WOOD	WEED	1	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
402.367	0.017	360212	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
402.384	0.25	360220	TEST_ORIENT	n/a	n/a	BRUSH	JEEP	5	3	JEEP	n/a	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
403.097	4.6	360577	STIM_ON	n/a	n/a	BRUSH	JEEP	5	3	JEEP	n/a	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
403.301	4.0	360679	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	BRUSH	JEEP	5	3	JEEP	n/a	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
403.301	5.015	360679	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
408.316	0.002	363186	REC_EVENT	5.015	n/a	BRUSH	JEEP	5	3	JEEP	<>	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
408.318	0.017	363187	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
408.335	0.25	363195	TEST_ORIENT	n/a	n/a	POLE	PIT	2	4	POLE	n/a	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
409.352	4.0	363704	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	POLE	PIT	2	4	POLE	n/a	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
409.353	5.015	363704	REC_START	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
414.368	0.001	366212	REC_EVENT	5.015	n/a	POLE	PIT	2	4	POLE	<>	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
414.369	0.017	366212	REC_END	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
414.386	0.25	366221	TEST_ORIENT	n/a	n/a	SPEAR	TRAIN	1	5	SPEAR	PIT	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
415.048	4.6	366552	STIM_ON	n/a	n/a	SPEAR	TRAIN	1	5	SPEAR	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
415.253	4.0	366654	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SPEAR	TRAIN	1	5	SPEAR	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
415.254	3.073	366655	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
418.327	1.935	368191	REC_EVENT	3.073	n/a	SPEAR	TRAIN	1	5	SPEAR	PIT	0	3	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
420.262	0.009	369159	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
420.271	0.25	369163	TEST_ORIENT	n/a	n/a	GRASS	SKY	4	6	GRASS	n/a	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
421.304	4.0	369680	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	GRASS	SKY	4	6	GRASS	n/a	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
421.305	5.008	369680	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
426.313	0.001	372184	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
426.314	1.022	372184	REC_EVENT	5.009	n/a	GRASS	SKY	4	6	GRASS	<>	0	3	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
427.336	10.438	372695	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
437.774	0.25	377914	STUDY_ORIENT	n/a	n/a	JAIL	STEM	1	1	STEM	VINE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
438.423	4.6	378239	STIM_ON	n/a	n/a	JAIL	STEM	1	1	STEM	VINE	0	4	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
438.624	4.0	378339	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	JAIL	STEM	1	1	STEM	VINE	0	4	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
443.642	0.25	380848	STUDY_ORIENT	n/a	n/a	CHEEK	CLOCK	2	2	CLOCK	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
444.475	4.0	381264	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	CHEEK	CLOCK	2	2	CLOCK	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
449.493	0.25	383773	STUDY_ORIENT	n/a	n/a	HEN	FARM	3	3	HEN	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
450.125	4.6	384089	STIM_ON	n/a	n/a	HEN	FARM	3	3	HEN	n/a	0	4	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
450.326	4.0	384190	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	HEN	FARM	3	3	HEN	n/a	0	4	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
455.344	0.25	386699	STUDY_ORIENT	n/a	n/a	CONE	ICE	4	6	ICE	WEDGE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
456.127	4.0	387090	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	CONE	ICE	4	6	ICE	WEDGE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
461.161	0.25	389607	STUDY_ORIENT	n/a	n/a	PHONE	COW	5	5	PHONE	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
461.895	4.6	389974	STIM_ON	n/a	n/a	PHONE	COW	5	5	PHONE	n/a	0	4	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
462.111	4.0	390082	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	PHONE	COW	5	5	PHONE	n/a	0	4	[0, 0, 0]	n/a	1	1	4600	DA1	DA2	1500.0	50	230	300	PAL2	0	R1003P
467.129	0.25	392591	STUDY_ORIENT	n/a	n/a	SOUP	DOOR	6	4	DOOR	DOCK	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
467.963	4.0	393008	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SOUP	DOOR	6	4	DOOR	DOCK	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
471.964	1.0	395008	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
472.964	0.017	395508	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
472.981	2.617	395517	PROB	2.587	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[1, 9, 7]	17	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
475.598	2.067	396825	PROB	2.034	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[2, 5, 5]	12	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
477.665	4.651	397859	PROB	4.623	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[6, 9, 3]	18	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
482.316	2.651	400184	PROB	2.628	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[1, 1, 7]	9	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
484.967	2.567	401509	PROB	2.537	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[8, 2, 6]	16	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
487.534	4.317	402793	PROB	4.298	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[8, 9, 3]	20	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
491.851	2.677	404951	PROB	2.677	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[4, 8, 6]	18	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
494.528	0.007	406290	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[-999, -999, -999]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
494.535	0.0	406293	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
494.535	0.017	406293	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
494.552	0.25	406302	TEST_ORIENT	n/a	n/a	JAIL	STEM	1	1	STEM	VINE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
495.519	4.0	406785	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	JAIL	STEM	1	1	STEM	VINE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
495.519	2.591	406785	REC_START	n/a	n/a	n/a	n/a	1	-999	n/a	VINE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
498.11	2.426	408081	REC_EVENT	2.591	n/a	JAIL	STEM	1	1	STEM	VINE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
500.536	0.017	409294	REC_END	n/a	n/a	n/a	n/a	1	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
500.553	0.25	409302	TEST_ORIENT	n/a	n/a	CHEEK	CLOCK	2	2	CLOCK	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
501.486	4.0	409769	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	CHEEK	CLOCK	2	2	CLOCK	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
501.487	5.008	409769	REC_START	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
506.495	0.001	412273	REC_END	n/a	n/a	n/a	n/a	2	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
506.496	0.008	412273	REC_EVENT	5.009	n/a	CHEEK	CLOCK	2	2	CLOCK	<>	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
506.504	0.25	412277	TEST_ORIENT	n/a	n/a	HEN	FARM	3	3	HEN	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
507.371	4.0	412711	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	HEN	FARM	3	3	HEN	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
507.371	5.015	412711	REC_START	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
512.386	0.002	415218	REC_EVENT	5.015	n/a	HEN	FARM	3	3	HEN	<>	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
512.388	0.017	415219	REC_END	n/a	n/a	n/a	n/a	3	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
512.405	0.25	415228	TEST_ORIENT	n/a	n/a	SOUP	DOOR	6	4	DOOR	DOCK	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
513.389	4.0	415720	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	SOUP	DOOR	6	4	DOOR	DOCK	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
513.389	3.213	415720	REC_START	n/a	n/a	n/a	n/a	6	-999	n/a	DOCK	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
516.602	1.804	417326	REC_EVENT	3.213	n/a	SOUP	DOOR	6	4	DOOR	DOCK	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
518.406	0.017	418228	REC_END	n/a	n/a	n/a	n/a	6	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
518.423	0.25	418237	TEST_ORIENT	n/a	n/a	PHONE	COW	5	5	PHONE	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
519.357	4.0	418704	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	PHONE	COW	5	5	PHONE	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
519.357	5.017	418704	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
524.374	0.004	421212	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
524.378	0.013	421214	REC_EVENT	5.021	n/a	PHONE	COW	5	5	PHONE	<>	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
524.391	0.25	421220	TEST_ORIENT	n/a	n/a	CONE	ICE	4	6	ICE	WEDGE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
525.391	4.0	421720	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	CONE	ICE	4	6	ICE	WEDGE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
525.392	2.161	421721	REC_START	n/a	n/a	n/a	n/a	4	-999	n/a	WEDGE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
527.553	2.855	422801	REC_EVENT	2.161	n/a	CONE	ICE	4	6	ICE	WEDGE	0	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
530.408	1.792	424229	REC_END	n/a	n/a	n/a	n/a	4	-999	n/a	n/a	-999	4	[0, 0, 0]	n/a	0	1	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
532.2	10.444	425125	ENCODING_START	n/a	n/a	n/a	n/a	0	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
542.644	0.25	430346	STUDY_ORIENT	n/a	n/a	FLUTE	POND	1	5	POND	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
543.444	4.0	430746	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	FLUTE	POND	1	5	POND	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
548.462	0.25	433255	STUDY_ORIENT	n/a	n/a	SINK	CORN	2	6	SINK	SOCK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
549.379	4.0	433714	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SINK	CORN	2	6	SINK	SOCK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
554.413	0.25	436231	STUDY_ORIENT	n/a	n/a	SOCK	HILL	3	3	SOCK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
555.413	4.0	436731	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	SOCK	HILL	3	3	SOCK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
560.431	0.25	439239	STUDY_ORIENT	n/a	n/a	FORT	FLAG	4	2	FLAG	BOX	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
561.281	4.0	439664	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	FORT	FLAG	4	2	FLAG	BOX	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
566.299	0.25	442173	STUDY_ORIENT	n/a	n/a	HAND	STOVE	5	1	HAND	STICK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
567.131	4.0	442589	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	HAND	STOVE	5	1	HAND	STICK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
572.149	0.25	445098	STUDY_ORIENT	n/a	n/a	BEAK	TRUCK	6	4	BEAK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
572.984	4.0	445516	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	BEAK	TRUCK	6	4	BEAK	n/a	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
577.002	0.999	447525	START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[-999, -999, -999]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
578.001	0.017	448024	MATH_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
578.018	3.384	448033	PROB	3.35	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[4, 3, 7]	14	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
581.402	6.251	449724	PROB	6.222	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[4, 8, 3]	15	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
587.653	2.851	452850	PROB	2.819	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[8, 7, 1]	16	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
590.504	3.133	454275	PROB	3.112	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[8, 2, 8]	18	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
593.637	2.234	455842	PROB	2.203	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[3, 9, 1]	13	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
595.871	3.377	456959	PROB	3.377	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[3, 6, 6]	15	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
599.248	0.007	458647	STOP	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[-999, -999, -999]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
599.255	0.0	458650	MATH_END	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
599.255	0.017	458650	TEST_START	n/a	n/a	n/a	n/a	-999	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
599.272	0.25	458659	TEST_ORIENT	n/a	n/a	HAND	STOVE	5	1	HAND	STICK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
600.255	4.0	459150	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	HAND	STOVE	5	1	HAND	STICK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
600.256	2.081	459151	REC_START	n/a	n/a	n/a	n/a	5	-999	n/a	STICK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
602.337	2.927	460191	REC_EVENT	2.081	n/a	HAND	STOVE	5	1	HAND	STICK	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
605.264	0.009	461655	REC_END	n/a	n/a	n/a	n/a	5	-999	n/a	n/a	-999	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
605.273	0.25	461659	TEST_ORIENT	n/a	n/a	FORT	FLAG	4	2	FLAG	BOX	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
606.089	4.0	462067	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	FORT	FLAG	4	2	FLAG	BOX	0	5	[0, 0, 0]	n/a	0	0	0	n/a	n/a	0.0	0	0	0	PAL2	0	R1003P
